date,demand_pressure_index,hotel_occupancy_rate,occupancy_norm,temp_avg,precip_mm,is_rainy,is_hot,is_cold,day_name,week_of_year,month,month_name,season,is_weekend,is_fri_sat,is_holiday,holiday_name
2024-02-07,59.009129824099006,0.6280731435539935,0.35022824560247523,15.5,0.4,0,0,0,Wednesday,6,2,February,Winter,0,0,0,
2024-02-08,50.009129824099006,0.6280731435539935,0.35022824560247523,15.6,25.5,1,0,0,Thursday,6,2,February,Winter,0,0,0,
2024-02-09,56.009129824099006,0.6280731435539935,0.35022824560247523,14.8,7.1,1,0,0,Friday,6,2,February,Winter,0,1,0,
2024-02-10,71.009129824099,0.6280731435539935,0.35022824560247523,12.4,0.7,0,0,0,Saturday,6,2,February,Winter,1,1,0,
2024-02-11,56.009129824099006,0.6280731435539935,0.35022824560247523,14.9,29.6,1,0,0,Sunday,6,2,February,Winter,1,0,0,
2024-02-12,59.009129824099006,0.6280731435539935,0.35022824560247523,16.7,0.8,0,0,0,Monday,7,2,February,Winter,0,0,0,
2024-02-13,50.009129824099006,0.6280731435539935,0.35022824560247523,16.6,1.6,1,0,0,Tuesday,7,2,February,Winter,0,0,0,
2024-02-14,59.009129824099006,0.6280731435539935,0.35022824560247523,17.0,0.2,0,0,0,Wednesday,7,2,February,Winter,0,0,0,
2024-02-15,50.009129824099006,0.6280731435539935,0.35022824560247523,16.1,4.3,1,0,0,Thursday,7,2,February,Winter,0,0,0,
2024-02-16,65.009129824099,0.6280731435539935,0.35022824560247523,14.8,0.0,0,0,0,Friday,7,2,February,Winter,0,1,0,
2024-02-17,71.009129824099,0.6280731435539935,0.35022824560247523,14.8,0.0,0,0,0,Saturday,7,2,February,Winter,1,1,0,
2024-02-18,65.009129824099,0.6280731435539935,0.35022824560247523,14.3,0.0,0,0,0,Sunday,7,2,February,Winter,1,0,0,
2024-02-19,59.009129824099006,0.6280731435539935,0.35022824560247523,15.9,0.0,0,0,0,Monday,8,2,February,Winter,0,0,0,
2024-02-20,59.009129824099006,0.6280731435539935,0.35022824560247523,16.1,0.0,0,0,0,Tuesday,8,2,February,Winter,0,0,0,
2024-02-21,59.009129824099006,0.6280731435539935,0.35022824560247523,14.4,0.0,0,0,0,Wednesday,8,2,February,Winter,0,0,0,
2024-02-22,50.009129824099006,0.6280731435539935,0.35022824560247523,14.2,1.9,1,0,0,Thursday,8,2,February,Winter,0,0,0,
2024-02-23,65.009129824099,0.6280731435539935,0.35022824560247523,12.4,0.6,0,0,0,Friday,8,2,February,Winter,0,1,0,
2024-02-24,71.009129824099,0.6280731435539935,0.35022824560247523,13.1,0.7,0,0,0,Saturday,8,2,February,Winter,1,1,0,
2024-02-25,56.009129824099006,0.6280731435539935,0.35022824560247523,15.1,3.5,1,0,0,Sunday,8,2,February,Winter,1,0,0,
2024-02-26,50.009129824099006,0.6280731435539935,0.35022824560247523,12.1,4.3,1,0,0,Monday,9,2,February,Winter,0,0,0,
2024-02-27,59.009129824099006,0.6280731435539935,0.35022824560247523,11.6,0.0,0,0,0,Tuesday,9,2,February,Winter,0,0,0,
2024-02-28,59.009129824099006,0.6280731435539935,0.35022824560247523,12.5,0.0,0,0,0,Wednesday,9,2,February,Winter,0,0,0,
2024-02-29,59.009129824099006,0.6280731435539935,0.35022824560247523,13.2,0.0,0,0,0,Thursday,9,2,February,Winter,0,0,0,
2024-03-01,76.36866729349252,0.7480338167691297,0.634216682337313,12.7,0.6,0,0,0,Friday,9,3,March,Spring,0,1,0,
2024-03-02,73.36866729349252,0.7480338167691297,0.634216682337313,12.5,2.5,1,0,0,Saturday,9,3,March,Spring,1,1,0,
2024-03-03,76.36866729349252,0.7480338167691297,0.634216682337313,12.8,0.0,0,0,0,Sunday,9,3,March,Spring,1,0,0,
2024-03-04,70.36866729349252,0.7480338167691297,0.634216682337313,13.5,1.0,0,0,0,Monday,10,3,March,Spring,0,0,0,
2024-03-05,70.36866729349252,0.7480338167691297,0.634216682337313,11.6,0.2,0,0,0,Tuesday,10,3,March,Spring,0,0,0,
2024-03-06,70.36866729349252,0.7480338167691297,0.634216682337313,11.3,0.6,0,0,0,Wednesday,10,3,March,Spring,0,0,0,
2024-03-07,61.36866729349252,0.7480338167691297,0.634216682337313,11.6,13.5,1,0,0,Thursday,10,3,March,Spring,0,0,0,
2024-03-08,67.3686672934925,0.7480338167691297,0.634216682337313,12.1,11.2,1,0,0,Friday,10,3,March,Spring,0,1,0,
2024-03-09,73.36866729349252,0.7480338167691297,0.634216682337313,11.4,4.2,1,0,0,Saturday,10,3,March,Spring,1,1,0,
2024-03-10,67.3686672934925,0.7480338167691297,0.634216682337313,13.0,1.8,1,0,0,Sunday,10,3,March,Spring,1,0,0,
2024-03-11,70.36866729349252,0.7480338167691297,0.634216682337313,12.5,0.5,0,0,0,Monday,11,3,March,Spring,0,0,0,
2024-03-12,70.36866729349252,0.7480338167691297,0.634216682337313,12.2,0.0,0,0,0,Tuesday,11,3,March,Spring,0,0,0,
2024-03-13,70.36866729349252,0.7480338167691297,0.634216682337313,12.7,0.0,0,0,0,Wednesday,11,3,March,Spring,0,0,0,
2024-03-14,61.36866729349252,0.7480338167691297,0.634216682337313,13.9,3.4,1,0,0,Thursday,11,3,March,Spring,0,0,0,
2024-03-15,67.3686672934925,0.7480338167691297,0.634216682337313,15.6,2.0,1,0,0,Friday,11,3,March,Spring,0,1,0,
2024-03-16,82.36866729349252,0.7480338167691297,0.634216682337313,15.6,0.0,0,0,0,Saturday,11,3,March,Spring,1,1,0,
2024-03-17,76.36866729349252,0.7480338167691297,0.634216682337313,16.9,0.0,0,0,0,Sunday,11,3,March,Spring,1,0,0,
2024-03-18,70.36866729349252,0.7480338167691297,0.634216682337313,16.0,0.0,0,0,0,Monday,12,3,March,Spring,0,0,0,
2024-03-19,70.36866729349252,0.7480338167691297,0.634216682337313,14.8,0.0,0,0,0,Tuesday,12,3,March,Spring,0,0,0,
2024-03-20,70.36866729349252,0.7480338167691297,0.634216682337313,13.4,0.3,0,0,0,Wednesday,12,3,March,Spring,0,0,0,
2024-03-21,70.36866729349252,0.7480338167691297,0.634216682337313,15.6,0.1,0,0,0,Thursday,12,3,March,Spring,0,0,0,
2024-03-22,76.36866729349252,0.7480338167691297,0.634216682337313,20.1,0.0,0,0,0,Friday,12,3,March,Spring,0,1,0,
2024-03-23,82.36866729349252,0.7480338167691297,0.634216682337313,21.0,0.0,0,0,0,Saturday,12,3,March,Spring,1,1,0,
2024-03-24,76.36866729349252,0.7480338167691297,0.634216682337313,19.7,0.0,0,0,0,Sunday,12,3,March,Spring,1,0,0,
2024-03-25,61.36866729349252,0.7480338167691297,0.634216682337313,13.2,1.1,1,0,0,Monday,13,3,March,Spring,0,0,0,
2024-03-26,61.36866729349252,0.7480338167691297,0.634216682337313,10.8,1.7,1,0,0,Tuesday,13,3,March,Spring,0,0,0,
2024-03-27,61.36866729349252,0.7480338167691297,0.634216682337313,14.0,13.5,1,0,0,Wednesday,13,3,March,Spring,0,0,0,
2024-03-28,61.36866729349252,0.7480338167691297,0.634216682337313,13.4,15.6,1,0,0,Thursday,13,3,March,Spring,0,0,0,
2024-03-29,76.36866729349252,0.7480338167691297,0.634216682337313,11.7,5.4,1,0,0,Friday,13,3,March,Spring,0,1,1,Sexta-feira Santa
2024-03-30,73.36866729349252,0.7480338167691297,0.634216682337313,11.4,7.7,1,0,0,Saturday,13,3,March,Spring,1,1,0,
2024-03-31,76.36866729349252,0.7480338167691297,0.634216682337313,11.8,2.7,1,0,0,Sunday,13,3,March,Spring,1,0,1,Páscoa
2024-04-01,76.25540172545287,0.8101997832443817,0.7813850431363216,13.7,1.0,0,0,0,Monday,14,4,April,Spring,0,0,0,
2024-04-02,67.25540172545287,0.8101997832443817,0.7813850431363216,14.9,4.6,1,0,0,Tuesday,14,4,April,Spring,0,0,0,
2024-04-03,76.25540172545287,0.8101997832443817,0.7813850431363216,15.0,0.4,0,0,0,Wednesday,14,4,April,Spring,0,0,0,
2024-04-04,76.25540172545287,0.8101997832443817,0.7813850431363216,14.3,0.0,0,0,0,Thursday,14,4,April,Spring,0,0,0,
2024-04-05,82.25540172545287,0.8101997832443817,0.7813850431363216,17.6,0.0,0,0,0,Friday,14,4,April,Spring,0,1,0,
2024-04-06,88.25540172545287,0.8101997832443817,0.7813850431363216,16.1,0.2,0,0,0,Saturday,14,4,April,Spring,1,1,0,
2024-04-07,73.25540172545286,0.8101997832443817,0.7813850431363216,15.0,4.6,1,0,0,Sunday,14,4,April,Spring,1,0,0,
2024-04-08,76.25540172545287,0.8101997832443817,0.7813850431363216,14.7,0.8,0,0,0,Monday,15,4,April,Spring,0,0,0,
2024-04-09,76.25540172545287,0.8101997832443817,0.7813850431363216,13.3,0.0,0,0,0,Tuesday,15,4,April,Spring,0,0,0,
2024-04-10,76.25540172545287,0.8101997832443817,0.7813850431363216,16.3,0.0,0,0,0,Wednesday,15,4,April,Spring,0,0,0,
2024-04-11,76.25540172545287,0.8101997832443817,0.7813850431363216,20.3,0.0,0,0,0,Thursday,15,4,April,Spring,0,0,0,
2024-04-12,82.25540172545287,0.8101997832443817,0.7813850431363216,20.1,0.0,0,0,0,Friday,15,4,April,Spring,0,1,0,
2024-04-13,88.25540172545287,0.8101997832443817,0.7813850431363216,20.4,0.0,0,0,0,Saturday,15,4,April,Spring,1,1,0,
2024-04-14,82.25540172545287,0.8101997832443817,0.7813850431363216,20.5,0.0,0,0,0,Sunday,15,4,April,Spring,1,0,0,
2024-04-15,76.25540172545287,0.8101997832443817,0.7813850431363216,18.6,0.0,0,0,0,Monday,16,4,April,Spring,0,0,0,
2024-04-16,76.25540172545287,0.8101997832443817,0.7813850431363216,18.1,0.0,0,0,0,Tuesday,16,4,April,Spring,0,0,0,
2024-04-17,76.25540172545287,0.8101997832443817,0.7813850431363216,19.4,0.0,0,0,0,Wednesday,16,4,April,Spring,0,0,0,
2024-04-18,76.25540172545287,0.8101997832443817,0.7813850431363216,18.0,0.0,0,0,0,Thursday,16,4,April,Spring,0,0,0,
2024-04-19,82.25540172545287,0.8101997832443817,0.7813850431363216,16.8,0.7,0,0,0,Friday,16,4,April,Spring,0,1,0,
2024-04-20,79.25540172545287,0.8101997832443817,0.7813850431363216,17.7,1.8,1,0,0,Saturday,16,4,April,Spring,1,1,0,
2024-04-21,82.25540172545287,0.8101997832443817,0.7813850431363216,18.6,0.0,0,0,0,Sunday,16,4,April,Spring,1,0,0,
2024-04-22,76.25540172545287,0.8101997832443817,0.7813850431363216,19.0,0.0,0,0,0,Monday,17,4,April,Spring,0,0,0,
2024-04-23,76.25540172545287,0.8101997832443817,0.7813850431363216,17.4,0.0,0,0,0,Tuesday,17,4,April,Spring,0,0,0,
2024-04-24,76.25540172545287,0.8101997832443817,0.7813850431363216,16.6,0.0,0,0,0,Wednesday,17,4,April,Spring,0,0,0,
2024-04-25,85.25540172545287,0.8101997832443817,0.7813850431363216,15.3,0.0,0,0,0,Thursday,17,4,April,Spring,0,0,1,Dia da Liberdade
2024-04-26,73.25540172545286,0.8101997832443817,0.7813850431363216,14.5,4.7,1,0,0,Friday,17,4,April,Spring,0,1,0,
2024-04-27,88.25540172545287,0.8101997832443817,0.7813850431363216,13.9,0.5,0,0,0,Saturday,17,4,April,Spring,1,1,0,
2024-04-28,82.25540172545287,0.8101997832443817,0.7813850431363216,12.9,0.6,0,0,0,Sunday,17,4,April,Spring,1,0,0,
2024-04-29,76.25540172545287,0.8101997832443817,0.7813850431363216,14.0,0.0,0,0,0,Monday,18,4,April,Spring,0,0,0,
2024-04-30,67.25540172545287,0.8101997832443817,0.7813850431363216,15.0,1.5,1,0,0,Tuesday,18,4,April,Spring,0,0,0,
2024-05-01,90.70947315208096,0.8677966776482766,0.917736828802024,13.3,0.6,0,0,0,Wednesday,18,5,May,Spring,0,0,1,Dia do Trabalhador
2024-05-02,81.70947315208097,0.8677966776482766,0.917736828802024,13.5,0.1,0,0,0,Thursday,18,5,May,Spring,0,0,0,
2024-05-03,87.70947315208095,0.8677966776482766,0.917736828802024,14.5,0.0,0,0,0,Friday,18,5,May,Spring,0,1,0,
2024-05-04,93.70947315208096,0.8677966776482766,0.917736828802024,16.2,0.9,0,0,0,Saturday,18,5,May,Spring,1,1,0,
2024-05-05,78.70947315208096,0.8677966776482766,0.917736828802024,16.6,4.0,1,0,0,Sunday,18,5,May,Spring,1,0,0,
2024-05-06,81.70947315208097,0.8677966776482766,0.917736828802024,16.3,0.0,0,0,0,Monday,19,5,May,Spring,0,0,0,
2024-05-07,81.70947315208097,0.8677966776482766,0.917736828802024,18.2,0.0,0,0,0,Tuesday,19,5,May,Spring,0,0,0,
2024-05-08,81.70947315208097,0.8677966776482766,0.917736828802024,22.0,0.0,0,0,0,Wednesday,19,5,May,Spring,0,0,0,
2024-05-09,81.70947315208097,0.8677966776482766,0.917736828802024,20.4,0.0,0,0,0,Thursday,19,5,May,Spring,0,0,0,
2024-05-10,87.70947315208095,0.8677966776482766,0.917736828802024,19.7,0.0,0,0,0,Friday,19,5,May,Spring,0,1,0,
2024-05-11,93.70947315208096,0.8677966776482766,0.917736828802024,17.8,0.0,0,0,0,Saturday,19,5,May,Spring,1,1,0,
2024-05-12,87.70947315208095,0.8677966776482766,0.917736828802024,17.4,0.0,0,0,0,Sunday,19,5,May,Spring,1,0,0,
2024-05-13,81.70947315208097,0.8677966776482766,0.917736828802024,17.3,0.4,0,0,0,Monday,20,5,May,Spring,0,0,0,
2024-05-14,81.70947315208097,0.8677966776482766,0.917736828802024,15.8,0.3,0,0,0,Tuesday,20,5,May,Spring,0,0,0,
2024-05-15,81.70947315208097,0.8677966776482766,0.917736828802024,15.6,0.8,0,0,0,Wednesday,20,5,May,Spring,0,0,0,
2024-05-16,72.70947315208096,0.8677966776482766,0.917736828802024,16.0,2.4,1,0,0,Thursday,20,5,May,Spring,0,0,0,
2024-05-17,87.70947315208095,0.8677966776482766,0.917736828802024,16.0,0.3,0,0,0,Friday,20,5,May,Spring,0,1,0,
2024-05-18,93.70947315208096,0.8677966776482766,0.917736828802024,16.0,0.5,0,0,0,Saturday,20,5,May,Spring,1,1,0,
2024-05-19,87.70947315208095,0.8677966776482766,0.917736828802024,16.2,0.4,0,0,0,Sunday,20,5,May,Spring,1,0,0,
2024-05-20,81.70947315208097,0.8677966776482766,0.917736828802024,16.0,0.5,0,0,0,Monday,21,5,May,Spring,0,0,0,
2024-05-21,81.70947315208097,0.8677966776482766,0.917736828802024,16.5,0.0,0,0,0,Tuesday,21,5,May,Spring,0,0,0,
2024-05-22,81.70947315208097,0.8677966776482766,0.917736828802024,16.1,0.5,0,0,0,Wednesday,21,5,May,Spring,0,0,0,
2024-05-23,81.70947315208097,0.8677966776482766,0.917736828802024,17.4,0.0,0,0,0,Thursday,21,5,May,Spring,0,0,0,
2024-05-24,87.70947315208095,0.8677966776482766,0.917736828802024,18.2,0.0,0,0,0,Friday,21,5,May,Spring,0,1,0,
2024-05-25,93.70947315208096,0.8677966776482766,0.917736828802024,18.0,0.0,0,0,0,Saturday,21,5,May,Spring,1,1,0,
2024-05-26,87.70947315208095,0.8677966776482766,0.917736828802024,18.7,0.0,0,0,0,Sunday,21,5,May,Spring,1,0,0,
2024-05-27,81.70947315208097,0.8677966776482766,0.917736828802024,17.5,0.0,0,0,0,Monday,22,5,May,Spring,0,0,0,
2024-05-28,81.70947315208097,0.8677966776482766,0.917736828802024,20.3,0.0,0,0,0,Tuesday,22,5,May,Spring,0,0,0,
2024-05-29,81.70947315208097,0.8677966776482766,0.917736828802024,21.4,0.0,0,0,0,Wednesday,22,5,May,Spring,0,0,0,
2024-05-30,90.70947315208096,0.8677966776482766,0.917736828802024,21.9,0.0,0,0,0,Thursday,22,5,May,Spring,0,0,1,Corpo de Deus
2024-05-31,87.70947315208095,0.8677966776482766,0.917736828802024,24.9,0.0,0,0,0,Friday,22,5,May,Spring,0,1,0,
2024-06-01,91.04891961928567,0.8397003054342701,0.8512229904821416,22.6,0.0,0,0,0,Saturday,22,6,June,Summer,1,1,0,
2024-06-02,85.04891961928567,0.8397003054342701,0.8512229904821416,20.4,0.0,0,0,0,Sunday,22,6,June,Summer,1,0,0,
2024-06-03,79.04891961928567,0.8397003054342701,0.8512229904821416,21.4,0.0,0,0,0,Monday,23,6,June,Summer,0,0,0,
2024-06-04,79.04891961928567,0.8397003054342701,0.8512229904821416,21.5,0.0,0,0,0,Tuesday,23,6,June,Summer,0,0,0,
2024-06-05,79.04891961928567,0.8397003054342701,0.8512229904821416,19.9,0.0,0,0,0,Wednesday,23,6,June,Summer,0,0,0,
2024-06-06,79.04891961928567,0.8397003054342701,0.8512229904821416,21.4,0.0,0,0,0,Thursday,23,6,June,Summer,0,0,0,
2024-06-07,76.04891961928566,0.8397003054342701,0.8512229904821416,21.0,9.4,1,0,0,Friday,23,6,June,Summer,0,1,0,
2024-06-08,82.04891961928567,0.8397003054342701,0.8512229904821416,18.1,3.6,1,0,0,Saturday,23,6,June,Summer,1,1,0,
2024-06-09,85.04891961928567,0.8397003054342701,0.8512229904821416,18.6,0.9,0,0,0,Sunday,23,6,June,Summer,1,0,0,
2024-06-10,88.04891961928567,0.8397003054342701,0.8512229904821416,19.5,0.9,0,0,0,Monday,24,6,June,Summer,0,0,1,"Dia de Portugal, de Camões e das Comunidades Portuguesas"
2024-06-11,79.04891961928567,0.8397003054342701,0.8512229904821416,19.3,0.0,0,0,0,Tuesday,24,6,June,Summer,0,0,0,
2024-06-12,79.04891961928567,0.8397003054342701,0.8512229904821416,18.6,0.0,0,0,0,Wednesday,24,6,June,Summer,0,0,0,
2024-06-13,79.04891961928567,0.8397003054342701,0.8512229904821416,18.8,0.0,0,0,0,Thursday,24,6,June,Summer,0,0,0,
2024-06-14,85.04891961928567,0.8397003054342701,0.8512229904821416,19.7,0.0,0,0,0,Friday,24,6,June,Summer,0,1,0,
2024-06-15,91.04891961928567,0.8397003054342701,0.8512229904821416,18.0,0.0,0,0,0,Saturday,24,6,June,Summer,1,1,0,
2024-06-16,85.04891961928567,0.8397003054342701,0.8512229904821416,19.3,0.0,0,0,0,Sunday,24,6,June,Summer,1,0,0,
2024-06-17,70.04891961928567,0.8397003054342701,0.8512229904821416,18.5,1.9,1,0,0,Monday,25,6,June,Summer,0,0,0,
2024-06-18,70.04891961928567,0.8397003054342701,0.8512229904821416,18.0,12.1,1,0,0,Tuesday,25,6,June,Summer,0,0,0,
2024-06-19,70.04891961928567,0.8397003054342701,0.8512229904821416,17.6,1.3,1,0,0,Wednesday,25,6,June,Summer,0,0,0,
2024-06-20,79.04891961928567,0.8397003054342701,0.8512229904821416,18.0,0.3,0,0,0,Thursday,25,6,June,Summer,0,0,0,
2024-06-21,85.04891961928567,0.8397003054342701,0.8512229904821416,18.4,0.0,0,0,0,Friday,25,6,June,Summer,0,1,0,
2024-06-22,91.04891961928567,0.8397003054342701,0.8512229904821416,20.4,0.0,0,0,0,Saturday,25,6,June,Summer,1,1,0,
2024-06-23,85.04891961928567,0.8397003054342701,0.8512229904821416,22.8,0.0,0,0,0,Sunday,25,6,June,Summer,1,0,0,
2024-06-24,79.04891961928567,0.8397003054342701,0.8512229904821416,22.6,0.0,0,0,0,Monday,26,6,June,Summer,0,0,0,
2024-06-25,79.04891961928567,0.8397003054342701,0.8512229904821416,19.0,0.0,0,0,0,Tuesday,26,6,June,Summer,0,0,0,
2024-06-26,79.04891961928567,0.8397003054342701,0.8512229904821416,18.5,0.7,0,0,0,Wednesday,26,6,June,Summer,0,0,0,
2024-06-27,70.04891961928567,0.8397003054342701,0.8512229904821416,20.1,5.3,1,0,0,Thursday,26,6,June,Summer,0,0,0,
2024-06-28,76.04891961928566,0.8397003054342701,0.8512229904821416,18.8,9.0,1,0,0,Friday,26,6,June,Summer,0,1,0,
2024-06-29,91.04891961928567,0.8397003054342701,0.8512229904821416,18.2,0.0,0,0,0,Saturday,26,6,June,Summer,1,1,0,
2024-06-30,76.04891961928566,0.8397003054342701,0.8512229904821416,18.7,2.0,1,0,0,Sunday,26,6,June,Summer,1,0,0,
2024-07-01,74.38668571140734,0.7904654910958849,0.7346671427851834,20.4,0.0,0,0,0,Monday,27,7,July,Summer,0,0,0,
2024-07-02,74.38668571140734,0.7904654910958849,0.7346671427851834,24.3,0.0,0,0,0,Tuesday,27,7,July,Summer,0,0,0,
2024-07-03,74.38668571140734,0.7904654910958849,0.7346671427851834,22.6,0.0,0,0,0,Wednesday,27,7,July,Summer,0,0,0,
2024-07-04,74.38668571140734,0.7904654910958849,0.7346671427851834,24.2,0.0,0,0,0,Thursday,27,7,July,Summer,0,0,0,
2024-07-05,80.38668571140735,0.7904654910958849,0.7346671427851834,22.8,0.0,0,0,0,Friday,27,7,July,Summer,0,1,0,
2024-07-06,86.38668571140732,0.7904654910958849,0.7346671427851834,19.3,0.0,0,0,0,Saturday,27,7,July,Summer,1,1,0,
2024-07-07,80.38668571140735,0.7904654910958849,0.7346671427851834,18.0,0.0,0,0,0,Sunday,27,7,July,Summer,1,0,0,
2024-07-08,74.38668571140734,0.7904654910958849,0.7346671427851834,18.8,0.2,0,0,0,Monday,28,7,July,Summer,0,0,0,
2024-07-09,65.38668571140734,0.7904654910958849,0.7346671427851834,19.5,2.1,1,0,0,Tuesday,28,7,July,Summer,0,0,0,
2024-07-10,74.38668571140734,0.7904654910958849,0.7346671427851834,22.1,0.1,0,0,0,Wednesday,28,7,July,Summer,0,0,0,
2024-07-11,74.38668571140734,0.7904654910958849,0.7346671427851834,22.9,0.0,0,0,0,Thursday,28,7,July,Summer,0,0,0,
2024-07-12,80.38668571140735,0.7904654910958849,0.7346671427851834,21.3,0.0,0,0,0,Friday,28,7,July,Summer,0,1,0,
2024-07-13,86.38668571140732,0.7904654910958849,0.7346671427851834,19.6,0.0,0,0,0,Saturday,28,7,July,Summer,1,1,0,
2024-07-14,80.38668571140735,0.7904654910958849,0.7346671427851834,19.2,0.0,0,0,0,Sunday,28,7,July,Summer,1,0,0,
2024-07-15,74.38668571140734,0.7904654910958849,0.7346671427851834,21.2,0.5,0,0,0,Monday,29,7,July,Summer,0,0,0,
2024-07-16,74.38668571140734,0.7904654910958849,0.7346671427851834,20.5,0.0,0,0,0,Tuesday,29,7,July,Summer,0,0,0,
2024-07-17,74.38668571140734,0.7904654910958849,0.7346671427851834,21.3,0.0,0,0,0,Wednesday,29,7,July,Summer,0,0,0,
2024-07-18,74.38668571140734,0.7904654910958849,0.7346671427851834,24.1,0.0,0,0,0,Thursday,29,7,July,Summer,0,0,0,
2024-07-19,80.38668571140735,0.7904654910958849,0.7346671427851834,24.0,0.0,0,0,0,Friday,29,7,July,Summer,0,1,0,
2024-07-20,86.38668571140732,0.7904654910958849,0.7346671427851834,22.7,0.3,0,0,0,Saturday,29,7,July,Summer,1,1,0,
2024-07-21,80.38668571140735,0.7904654910958849,0.7346671427851834,21.2,0.0,0,0,0,Sunday,29,7,July,Summer,1,0,0,
2024-07-22,68.38668571140734,0.7904654910958849,0.7346671427851834,26.6,0.0,0,1,0,Monday,30,7,July,Summer,0,0,0,
2024-07-23,68.38668571140734,0.7904654910958849,0.7346671427851834,28.8,0.0,0,1,0,Tuesday,30,7,July,Summer,0,0,0,
2024-07-24,68.38668571140734,0.7904654910958849,0.7346671427851834,26.9,0.0,0,1,0,Wednesday,30,7,July,Summer,0,0,0,
2024-07-25,74.38668571140734,0.7904654910958849,0.7346671427851834,21.6,0.0,0,0,0,Thursday,30,7,July,Summer,0,0,0,
2024-07-26,80.38668571140735,0.7904654910958849,0.7346671427851834,22.9,0.0,0,0,0,Friday,30,7,July,Summer,0,1,0,
2024-07-27,86.38668571140732,0.7904654910958849,0.7346671427851834,22.4,0.0,0,0,0,Saturday,30,7,July,Summer,1,1,0,
2024-07-28,80.38668571140735,0.7904654910958849,0.7346671427851834,24.7,0.0,0,0,0,Sunday,30,7,July,Summer,1,0,0,
2024-07-29,65.38668571140734,0.7904654910958849,0.7346671427851834,24.8,10.1,1,0,0,Monday,31,7,July,Summer,0,0,0,
2024-07-30,74.38668571140734,0.7904654910958849,0.7346671427851834,22.3,0.0,0,0,0,Tuesday,31,7,July,Summer,0,0,0,
2024-07-31,74.38668571140734,0.7904654910958849,0.7346671427851834,22.9,0.0,0,0,0,Wednesday,31,7,July,Summer,0,0,0,
2024-08-01,76.24858550857809,0.8101278016194889,0.7812146377144524,22.3,0.0,0,0,0,Thursday,31,8,August,Summer,0,0,0,
2024-08-02,82.2485855085781,0.8101278016194889,0.7812146377144524,22.1,0.0,0,0,0,Friday,31,8,August,Summer,0,1,0,
2024-08-03,88.2485855085781,0.8101278016194889,0.7812146377144524,22.6,0.0,0,0,0,Saturday,31,8,August,Summer,1,1,0,
2024-08-04,82.2485855085781,0.8101278016194889,0.7812146377144524,24.2,0.0,0,0,0,Sunday,31,8,August,Summer,1,0,0,
2024-08-05,76.24858550857809,0.8101278016194889,0.7812146377144524,23.3,0.0,0,0,0,Monday,32,8,August,Summer,0,0,0,
2024-08-06,76.24858550857809,0.8101278016194889,0.7812146377144524,23.3,0.0,0,0,0,Tuesday,32,8,August,Summer,0,0,0,
2024-08-07,76.24858550857809,0.8101278016194889,0.7812146377144524,22.8,0.0,0,0,0,Wednesday,32,8,August,Summer,0,0,0,
2024-08-08,76.24858550857809,0.8101278016194889,0.7812146377144524,21.7,0.0,0,0,0,Thursday,32,8,August,Summer,0,0,0,
2024-08-09,82.2485855085781,0.8101278016194889,0.7812146377144524,23.9,0.0,0,0,0,Friday,32,8,August,Summer,0,1,0,
2024-08-10,88.2485855085781,0.8101278016194889,0.7812146377144524,24.7,0.0,0,0,0,Saturday,32,8,August,Summer,1,1,0,
2024-08-11,82.2485855085781,0.8101278016194889,0.7812146377144524,22.8,0.0,0,0,0,Sunday,32,8,August,Summer,1,0,0,
2024-08-12,76.24858550857809,0.8101278016194889,0.7812146377144524,22.7,0.0,0,0,0,Monday,33,8,August,Summer,0,0,0,
2024-08-13,76.24858550857809,0.8101278016194889,0.7812146377144524,22.2,0.0,0,0,0,Tuesday,33,8,August,Summer,0,0,0,
2024-08-14,76.24858550857809,0.8101278016194889,0.7812146377144524,22.2,0.0,0,0,0,Wednesday,33,8,August,Summer,0,0,0,
2024-08-15,79.24858550857809,0.8101278016194889,0.7812146377144524,26.0,0.0,0,1,0,Thursday,33,8,August,Summer,0,0,1,Assunção de Nossa Senhora
2024-08-16,76.24858550857809,0.8101278016194889,0.7812146377144524,28.1,0.0,0,1,0,Friday,33,8,August,Summer,0,1,0,
2024-08-17,82.2485855085781,0.8101278016194889,0.7812146377144524,25.5,0.0,0,1,0,Saturday,33,8,August,Summer,1,1,0,
2024-08-18,82.2485855085781,0.8101278016194889,0.7812146377144524,23.5,0.0,0,0,0,Sunday,33,8,August,Summer,1,0,0,
2024-08-19,76.24858550857809,0.8101278016194889,0.7812146377144524,22.5,0.0,0,0,0,Monday,34,8,August,Summer,0,0,0,
2024-08-20,76.24858550857809,0.8101278016194889,0.7812146377144524,22.8,0.0,0,0,0,Tuesday,34,8,August,Summer,0,0,0,
2024-08-21,76.24858550857809,0.8101278016194889,0.7812146377144524,22.0,0.0,0,0,0,Wednesday,34,8,August,Summer,0,0,0,
2024-08-22,76.24858550857809,0.8101278016194889,0.7812146377144524,20.5,0.0,0,0,0,Thursday,34,8,August,Summer,0,0,0,
2024-08-23,82.2485855085781,0.8101278016194889,0.7812146377144524,22.8,0.0,0,0,0,Friday,34,8,August,Summer,0,1,0,
2024-08-24,88.2485855085781,0.8101278016194889,0.7812146377144524,22.8,0.0,0,0,0,Saturday,34,8,August,Summer,1,1,0,
2024-08-25,82.2485855085781,0.8101278016194889,0.7812146377144524,21.1,0.0,0,0,0,Sunday,34,8,August,Summer,1,0,0,
